Topic,Count,Name,Representation,Representative_Docs
23,22,23_steak_rare_filet_medium,"['steak', 'rare', 'filet', 'medium', 'order', 'cut', 'scallop', 'cook', 'husband', 'side']","['go <fac> <org> probably would give place star 75150 per steak plus extra expect significantly high quality didnt get steak ok prepare exactly liking quite bit gristle tendon ligamentsnni like steak prepare rare rare mean rare cool warm red centernni order 16 oz bonein filet mignon come somewhere mediumrare medium couple bite complain waiter rather offer replace steak one liking explain unique cooking process drain visible blood steak even steak appear overcook fact rare perhaps polite call bullsht spot accept explanation continue eat overcooked steak rare taste rare matter kind magic <person> think work special cook technique rare steak look like taste like rare steaknnwhile steak fairly tender would expect filet mignon area tendon ligament gristle simply impenetrable standard steak knife offer since complaint already rebuff choose complain im sure <org> mignons would another excuse offernnservice good side item good wild mushroom top steak well worth extra 12 perhaps best part entire steak wine also good although prefer hand traditional look wine list ipad navigate various screensnnthere plenty top notch restaurant la vega worth 300 dinner two simply one', 'stay <org> third visit <fac> location cannot beat close lake beautiful fountain always enjoy food last visit expectation order steak medium husband order rib eye rare side scallop meal arrive scallop filet mignon instead husband plate tell server bring meal move scallop plate husband several bite filet notice cook long enough server agree offer start cook fresh steak put partially eat steak back grill since go see <person> 930 pm need watch time say cook filet bit long nice offer start fresh husband rare rib eye overcook realize happen kitchen cook steak rare instead medium husband steak cook request medium thus overcook rare order explain mixup scallop well 200 meal without wine expect disappoint mash potato good creamed spinach warm hot enough couple nice meal underwhelmed last visit', 'highlight place without doubt serve grassfed steak legit price order hanger steak wife spencer steak absolutely excellent cook season almost perfectly atmosphere great staff great bar downstairs great sangria overall think new goto steakhouse price quality food youre get amazingnnaside main dish mash potato asparagus fried egg also amazingly delicious one waiter come ask curiosity id order asparagus admit legit question usually two thing ever would think put together answer well like egg like asparagus figure couldnt lose right combination never would think go together well sauce plate also delicious flavor go togethernnthey bring bread wait appetizer usually dont eat make exception time end eat four piece good apparently high quality didnt feel terrible eat find high quality ingredient food avoid u00a0like bread example u00a0the less terrible feel still shouldnt eat felt effect later dont regret bread delicious high qualitynnthere three thing happy meal one order bone marrow appetizer waiter come back 10 minute later tell bone marrow wish would know order wish wouldnt run big deal since make order asparagus egg end delicious also two hanger steak cut incorrectly steak like need cut across grain meat otherwise fiber piece long make steak chewy thankfully steak cut way make piece small able cut across grain steak definitely cook right perfect properly cut third case wife steak char outside bit heavy end two small bite steak end charcoallike sandy texture bitter taste doesnt extend far meat youre lose nice sear exterior two small part meat eat anyway something id like see watchful ofnnthis place definitely 5starworthy steak house youre try eat paleo chow grassfed steak bunch paleofriendly appetizer great night outnnpro tip spencer steak boneless ribeye also call delmonico steak place really ribeye <person> steak 10 cheap bonein ribeye get great cut meat money weight miss bit little something extra flavor bone imparts']"
24,21,24_donut_doughnut_glaze_shop,"['donut', 'doughnut', 'glaze', 'shop', 'maple', 'dozen', 'cronuts', 'cinnamon', 'fritter', 'light']","['convenient location locate right along <fac> great able get warm donut yummy glaze really early morning small location pretty good selection donut worker friendly helpful ask donut', 'yay great donut shop street nnuh oh may bad waistlinenncoco donut cute little donut shop <fac> happen notice way grocery store investigate place happy <org> great donut shop let tell whynn1 customer service amaze walk greet gigantic smile happy genuine way get attention business sure lady work counter cheerful pleasure deal many sweet option little overwhelmed offer advice totally sell fantastic donut love store seem rare get awesome customer service day get shock pleased mindblown roll one yay happy people good customer service <org> definitely get bonus star customer servicenn2 store selection shop classic donut always know love yes every want crazy donut ridiculous topping usually want really good glaze donut chocolate cover twist yummm shop fill oldie goody like glazed maple coconut cinnamon crumb blueberry sugar course chocolate cover tip iceberg selection least 20 variety end day cant wait check earlier day see even variety croissant lover toonn3 donut first huge circle donut easily size cd least 15 thick bar style least 6in long height seriously big donut donut light airy substance behind hold topping almost melt mouth bite maple bar delish steal bite hubby chocolate cover twist delightful also sneak bite daughter sprinkle donut like party mouth would think would 700lbs always steal bite food topic another day really great taste donut woohoo tasty treatsnn4 price donut start 95 dozen start 550 dozen start 950 crossaints 150295 pretty decent price really good quality donut croissant also coffee tea hot chocolate drink start 150 get fun sugary snack super cheapnn5 cronuts cronuts rage right usually hard find <org> several variety plain chocolate cover cream fill name glaze one find quite tasty cronutaholic like many people think <org> best try date nnso donut yummy staff friendly price reasonable shop home run book', 'perfect donuts get apple fritter maple long john twisty glaze donut chocolate glaze cake donut fresh didnt taste like theyd sit day like donut shop shall remain nameless moist frost right much littlennthe lady shop friendly even throw couple extra donut lady gent doesnt get good free place go place go donut whenever im vega quite oftennnas side note picture policeman wall pretty good indicator <org> love place cop know donut cant get good endorsement nneat <org> wont sorry']"
25,20,25_child_son_call_dr,"['child', 'son', 'call', 'dr', 'office', 'tour', 'kid', 'person', 'er', 'take']","['horrible take tour facility <fac> today 91412 afternoon fact facility offer web cam option main reason excite tour facility three year old daughter tour tour guide hear sound like adult yell come baby room discover guide open door teacher yelling kid bust tour guide tell teacher <person> parent tour staff parent heard yell teacher respond state oh didnt know ms <person> teacher ask leave room call director office horrify observation sadden small one look fear eye parent heart ache parent rely child care center care child know take place facility despite web cam option appreciate fact staff apologetic report staff behavior inexcusable truly believe one staff tour guide hear teacher yell confident staff would take concern compliant seriously sure <person> go face consequence horrible action yell innocent vulnerable child check star allow post center deserve none', 'wife take child past year cannot say enough great thing care child recieve front office staff always curteous quick respond always answer phone offer sameday appts sick child last thing want resort take urgent care er <org> great job always accomodating day sometimes within hour call appointment dr <person> staff great kid excellent communicate thoroughly parent well never feel rush leave unanswered question shop around lot good pediatrician prior son bear actually try couple others land <org> far concerned child see office child anymore', 'parent emotion run high something go child identify dr <person> office apparently sense urgency take responsibility assist april 15 yr old unexplained seizure paramedic take er take hour full speech motor skill return normal release discharge paper see dr <person> asap call 16 advise appt available till june lot grief insurance realize insurance ok get appt 28 arrive 28 place room next building appear shut light dark hallway assc ask advise would right back tool test son knee cap hr later dr assc come asked couple advise refer mri eeg btw knee tool reflex test never doneoffice state <org> call week call schedule mri well call call schedule 15 receive call steinberg dr <person> peer peer need <org> authorization mri cancel test week since scary seizure happen phone dr <person> office staff call back state call <org> leave message <org> callback dr duty around 6pm speak <org> morning receive message <person> office till pm receive call upset office would lie call office return call time almost hr ago beside office concerned point finger people office fault <org> <org> clearly state receive response dr <person> resolve isnt care yr old important easy resolution simple call could wait many week complain headache vision problem since bad fear brain tumor reason tumor worry aunt seizure 12 14 2013 brain tumor large cant even attempt take hop somehow someway dr staff step assist faith small point update post happen']"
26,19,26_pizza_salad_fresh_cheese,"['pizza', 'salad', 'fresh', 'cheese', 'green', 'basil', 'collard', 'tomato', 'vinaigrette', 'small']","['<org> entirely unassuming part tempe happy surprise inside little restaurant new strip mall delightful eatery fill character personality inside youd never know around outside atmosphere intimate charm dark wooden metal feature din table spread throughout restaurant large bar take lot space also small patio dog friendlynnfirst happy hour amaze bottle house wine dont even open could simply take home nni recently din see show <org> find perfect restaurant show east <fac> <fac> 57 minute drive theater friend share bruschetta corn goat cheese salad get choose four bruschettas 12 one cut two salad small side eat meal think could get one item share order leave completely full food excellent think could easily enjoy order bruschetta get four different kind chicken hummus wild mushroom fig prosciutto apple really enjoy three two favorite fig proscuitto bread soft delicious nnthe salad flavorful complete corn goat cheese chicken avocado delicious salad wouldnt suggest split youre really hungry save nnthe food environment price delightful definitely return another visit', 'go weekend friend use <org> coupon glad go one great thing coupon spend certain dollar amount get try able appetizer share order salad pizza share desert appetizer bruschetta va bene amaze honestly think best ever salad amaze insalata con rucola fresh arugula sliced apple pecan crumble feta cheese raspberry vinaigrette feta cheese mild flavor meld together like dance pizza margherita delicious crust thin yet soft crunchy ever lightly sauce totally perfect friend fungi salsiccia fan mushroom still look really good share cru00e8me bru00fblu00e9e wonderful light lemon flavor server attentive knowledgeable wait time every dish minimal nnthe dining room though experience self dimly lit still full drama ambiance beautiful red velvet curtain window light cream sheers middle various paint look like <person> music fun <person> <person> like would defiantly come', 'wish could give 35 wonderful place quick lunch place would frequent dinner due atmosphere menu choice hence low rating youre fan walk order establishment would prime contender food im huge fan pizza taste great gourmet ingredient thin crust many pizza joint would suggest first love highly suggest salad think favorite would caprese actually standard salad lettuce piece tomato fresh mozzarella mix amazing balsamic vinaigrette top lightly crunchy butter oiled crouton make fresh bread nnmy second choice salad chicken gorgonzola tomato pine nut one fresh light dress make summer time delight nntheir bruschetta also great expect small portion individual shareable appetizer really great flavorsnnpaninis pasta also large portion menu alas try yetnnin great place grab quick bite good food aim please youre familiar restaurant like <org> <org> right line quite expect <org> creation yummynnps triple chocolate cooky plain cookie dough dark milk white chip way worth make sure take advantage addict even though dont really love chocolate']"
27,19,27_table_restaurant_think_order,"['table', 'restaurant', 'think', 'order', 'good', 'cool', 'minute', 'wait', 'get', 'back']","['since <org> offer 30 restaurant week menu bff want try place pop bff date night nthere wait two since seat open bar opt sit totally fine back toward wall cow mural personally feel little awkward eat burger cow star even paint nthe service initially slow bar really busy get bartender attentive friendly nthe restaurant week menu glass wine burger side share 30 thats good deal get zinburger samburger split order cooked medium one come medium rare one medium well like burger medium well ok one think past extra pinkness burger main complaint still tasty onion zinburger super yummy sweet potato fry good well appreciate get burger snack wait main event enough food stuff nnext time ill split one burger fry ill enough room dessert im sucker banana cream pie thats menunafter wine try vanilla lime sarsparilla cocktail combination sound little strange super tasty neverything super good restaurant casual cool repeat visitor', 'du00e9cor restaurant nice hostess give brief tour restaurant party two seat west facing window 6pm shade staff could lower way ok slightly warm server server assistant provide great service gm <person> come greet usnnthe drink ok quite expensive one 1800 one 1500 order anejo rock 1900 thats really high <org> brand anejo even la vegasnnwe clam casino traditional tasty also char octopus good next tricolore salad good main course spaghetti shrimp huge shrimp shrimp cook pasta bit dry need bid sauce also order salmon order medium come cooked dry coffee grappa great <org> mousse warm ordinary wish order polenta cake dessert guy tell mousse picknnall average spend 26000 tax tip nnthe service table around really slow hour 45 minute table next receive entree leave arrive 10 minute late seem happy sit food front hour seem like many table like nnso good service average food pretty high price point price value perception rating restaurant unfortunately celebrity chef big shoe fill especially rating people cook tv nnaverage rating', 'two trip <org> think three start fair rating first time go large party service terrible still lack personable trait personally server nice friendly doesnt mind chat small thing think make experience little good place busy get use wait table server dont time world chit chat least ask something small like would make difference food first visit good dont recall complaint boyfriend mom one guest really enjoy place rotate tap seasonal beer draft visit would say pretty successful nnthe second visit night ago server attentive order beer take 10 minute bring two bartender behind bar busy however know beer pour much sooner bring time receive head start get warm dont know vanilla caramel porter dark beer start get warm start get nasty end even drink whole thing gross basically unbearable drink order nacho serve understand mexican restaurant didnt expect insanely delicious however end think plain bad chicken nacho dry chip stale spicy could barely choke luckily one friend really like spiciness eat nacho decide get risotto ball still starve delicious one thing <org> perfectly risotto ball nnthe atmosphere restaurant good constantly live entertainment pretty cool lot country music arent fan country like im may want steer clear time live entertainment']"
28,19,28_museum_exhibit_movie_art,"['museum', 'exhibit', 'movie', 'art', 'science', 'house', 'theater', 'actor', 'gallery', 'display']","['exciting part child visit exhibition train ride train pass opposite directionnnive single science exhibit stature uk fail capture imagination one typo displaysthey cant even locate yellowstone park correctly earthquake map <person> sake nnits small thing mismatching video screen particularly polar section really offputting maybe want sit case get motion sickness fall overnnits dull dont mean topic whole experience fairly low light load text read young one load text without lot contrast <person> ocean section sheet undulate text back forward unless right bar pretty hard pick nnfood basic well edible let leave yet another ecologically aware science exhibit sell utter crap gift shop part would nice could practice kind restraint wall urge visitor nnits bad 360 theater pretty impressive really basic movie show day go ie whats astronomer movie overstate <person> bit leave <person> entirelythats nice indicative cursory geology astronomy biology et within exhibit try fit much small space everything suffers think kid start get light thing agenn edit typo grammar', 'beautiful fall day la vega town guest decide destination would <fac> cactus garden excellent wide variety flora flower well care bloom thus enhance display museum good somewhat small take hour see interactive flood exhibit bomb get wet get close live animal interest lot nevada museum include price admission interesting even small 15 minute walk dinosaur showgirls give modern day taste nevada interest science show highlight museum kid love mad science didnt get ride train get crack geode', 'clearly <org> rave review hat place exhibit flow rhyme reason set museum seem haphazardly pull together despite look sleek flashy would assume place like would organize chronologically location mob outfit organization idea look want learn something museum tell story totally fell short nnalso hear lot people museum say tend agree mob associated violence nefarious activity boldly glorify museum didnt sit well know soprano <org> make cool mobster core really guy shady scammer murderer corrupt hustler drug dealer womanizer cop killer etc isnt something celebratednnalso cannot believe people bring kid image display violent graphic gruesome bloody movie interactive display load cursingnnthe week christmas museum crowded enjoy cattled room top relief since everyone move wave exact room floor museum also overprice limited park would return recommend place']"
29,18,29_location_customer_coffee_wipe,"['location', 'customer', 'coffee', 'wipe', 'rude', 'paper', 'org', 'management', 'clean', 'need']","['im rating compare <org> ive love atmosphere fireplace bookcasesvery cozy compare many <org> kosher menu appeal neighborhood locate make pretty unique though personally id prefer meat option staff always friendly problem place always incredibly line matter time day go often dont even register open staff look like dont know get overwhelm start screw people order typically order black coffee way work im usually hurry efficiency pretty important especially pay parking metersnnupdate im take another notch recently person serve downright rude first make comment unusual order large black coffee woman never drink black coffee really even make comment give medium say excuse believe medium first ignore try get attention say yep add remember order large thats pay grab fix obviously pissy annoyed apologetic <org> nearby would never go location service awful ive never terrible service <org> ive many country', 'go location since open unfortunately past several month perhaps new manager location go hill take family last week place filthy garbage previous customer floor slow time rather sweep floor wipe table girl front counter chat open booth yet none clean ask worker every person work front counter young female seem interested social life customer service wipe table go kitchen get rag start wipe table stench filthy rag almost make leave could believe wipe table soiled rag without notice stench unbelievable go back manager decide start manage place <org> actually read review hope find manager put customer ahead desire hire cute help', 'unfortunately bad experience location morning frequent location <fac> love therepeople friendly coffee wonderful clean organize music great location didnt thing staff rude busy need learn friendlier especially someone actually friendly couple rude people front rude customer part life treat every customer new experience counter dirty weird sign old woman quote offend cardedit look like something hang tgi fridays think establishment really hurt <org> name perhaps management instill good customer service practice everyone seem unhappy come top would suggest go <org> near a14 gate iced coffee pretty good espresso 730am hope management make change']"
30,18,30_love_person_relationship_movie,"['love', 'person', 'relationship', 'movie', 'quando', 'org', 'gyro', 'care', 'cant', 'great']","['quando sono solonsogno allorizzontene mancan le parolensi lo che non cu00e8 lucenin una stanza quando manca il solense non ci sei tu con con mennsorry couldnt help myselfwhenever go <fac> cant get <person> song headit use ad campaign open burn memory lifennthe well half love come romantic peaceful enjoy watch show street level <fac> across street paris fond memory placeher 1st birthday dinner celebrate together get table <fac> overlook <fac> take wed photo fountainsweve come numerous time check holiday display <fac> good timesnni highly recommend stopping youre town never see beforennwill return count', 'amaze sub <person> way love love love', 'love love lovenni absolutely love <org> order exactly every time go gyro fry ice tea extra side sauce dip fry gyro move away <org> year always make <org> first stop visit home ive even eat time one daythey good im glad home even though good 20 minute house probably go least every week every weeknnthe ambience leave much desire chalk character one bite best gyro ever wont care service faster price less fast food restaurantnnkeep mind accept cash dont see deterrent help keep price low forget cash atm 175 fee ill gladly pay fee get cash gyronndid mention love <org>']"
31,18,31_table_chili_org_cheese,"['table', 'chili', 'org', 'cheese', 'mayo', 'food', 'salad', 'place', 'serve', 'sandwich']","['old <org> decent <org> nowwell potential fail delivernnafter day errand hear <org> open old <org> decide try new place upon walk nice inside great job remodel place welcome nicennwe seat immediately great see place brew beer beer well pbr cannnwe open menu almost walk point limited list crap getburger probably ol crap burger aka great dane sandwich meat salad soup sort fish sandwich menu variety unless vegetarian want burger like food placennwe decide rude walk get appetizer nothing menu look good get cheese curd nachos cheese curd typical great nacho good nothing would want againnnthe <org> worth time ever oh yeah waiter helpful also know provolone cheese meat', 'sit outside patio tacos pork carne asada well pork taco ubersweet taste much pineapple something sauce tuna din companion good accord overall service okay restaurant full lunch staff seem completely stress cheerful unorganized refilling drink water glass take forever food wise generally good somewhat overprice portion size food temperature could hot hot food hot chill food cold old rule restaurant well guacamole delicious mention <org> chip come must make sure ask damn chip weird anyhow restaurant din area lovely hotel staff bartender lobby area bar rather cold smile friendly least obviously werent hip enough treat politely prelunch cocktail greatly lack alcohol content walk around pool area lunch ask guest hotel security person explain restaurant guest check hotel clearly give evil eye leave strange vibe overall perhaps old less hip target demographic oh well', 'want give place try sometime location <fac> star way vibe isnt felt location menu board register painful look awkwardly hang employee friendly helpful go menu check eat order pizza puff combo price 450 plus 50 cent addition chili cheese fry onion free pizza puff cheese sausage sauce inside taste ok remind something get school lunch young slightly well way basket chili cheese fry alone upgrading combo addition chili cheese buck make cheap size fry good onion fresh chili god though chili taste good basket fry huge amount really didnt eat bite couldnt eat anymore lot waste id give food star rating alone im factoring service cleanliness inside star seem fair seating outside umbrella table shade bar maybe 6ish stool sit sit table table small seat people get stuck sit along back hall area feel cramp currently tuesday offer wing 50 cent']"
32,17,32_charlotte_uptown_vegan_taco,"['charlotte', 'uptown', 'vegan', 'taco', 'healthy', 'coffee', 'good', 'food', 'really', 'location']","['first move charlotte look good place vegan food find <org> never raw food restaurant little apprehensivennmy first time love abolish apprehension pretty much everything menu except smoothy awesome best part feel really energize eat healthy foodnntheir salad best ever come vegan best restaurant chicago dc philly pittsburgh richmond atlanta onnnthe staff super nice well friendly talkative <person> owner nice man tell employee like like bring laptop couple hour work take note free refill really good coffee toonnthe price little high every day lunch however give quality food think great deal', 'usually get taco every wednesday uptown charlotte corner <fac> <fac> also sometimes location thursday well check facebook get daily location nnon foodits always really good keep mind focus bit healthy farm table food smother cheese grease make taste good anything pork always great chorizo taco arent miss potato taco always really good well think thing hit miss chicken taco quite sure maybe im tire chicken say chicken taco bad dont end like much one getnnsome people already mention ill breakfast atherton market saturday definitely worth trip nnanother plus really nice folk service good know food truck ive plenty food truck people work werent nice make big difference nnsorry picture taco today really hungry trust really tasty appetizing well', 'remember grocery store chrome stark lighting linoleum kind miss day remind walk <fac> epicurean adult nntoo much kitchy marketing pricing lot thing obscene best cheese counter charlotte hand meet guy charge much fun talk obviously effort finally get purchase local cheese <org> check fridge case past counter cheese display theyll sign around point correct productsnnits also pretty neat <org> accepts ebt card <org> fyi healthy food people except price like benefit arent go stretch far sometimes see people put stuff salad bar card pound still pricey dinner least already prepared healthy hit bar always something interesting involve seitan plus blue cheese dress stock delicate tasty also always vegan soup veg vegan hot food selectionnnif go one joint town im happy ashevillebased <org> rather alternative wish accessible peep financial walk life']"
33,17,33_wine_selection_store_liquor,"['wine', 'selection', 'store', 'liquor', 'bottle', 'insane', 'great', 'total', 'price', 'small']","['another great addition <fac> spot great resource find wine great wine taste every tuesday even 57pm think credit voucher worth towards bottle cant really beat nnas far selection vary wide selection normal pinot zins cab etc also rarer grape cant find anywherennduring visit notice <org> also give complimentary pizza wine tastingthats double score', 'visit restaurant fellow yelper month ago describe foie gras good sex agree disagree one even though apricot puru00e9e come divine find <org> great tapa restaurant huge selection wine nnthe wait staff helpful pair food choice wine neither necessarily wine connaisseurs open suggestionsnnall <org> nice restaurant decent food find ideal place take date probably good wine lovers', 'one small <org> store city place doesnt even compare one shadyside wine selection decent size people behind counter always pretty nice decent place stop youre hurry area otherwise would recommend go somewhere else liquor wine need']"
34,16,34_record_show_vinyl_movie,"['record', 'show', 'vinyl', 'movie', 'theater', 'album', 'org', '3d', 'indie', 'digital']","['stroll <fac> towards valvona <fac> shop catch eye window display vinyl cover album stone also large amount eighty indie band true music enthusiast give place go nninside shop big full vinyl also range cd dvd spend felt like age look selection 12 love look album art work apart normal vinyl album shop also picture disk rare live bootleg album large range vinyl <org> bizarre reason importantly great range <org> <org> <org> album nni wasnt look buy anything end walk bootleg live album <org> well worth u00a31499 pay people might seem lot music enthusiast pay much rarity boot leg album well worth nnas leave shop indie shop assistant didnt speak give cool nod acknowledge think good music taste vinyl come back fashion shop great anybody want build vinyl collection shop also buy unwanted vinyl great source find rare vinyl record want also provide fantastic plastic bag brilliant art work nnapart plastic bag vinyl villain great find record collector fall love', 'may 21st <org> celebrate 1yearanniversary way celebrate offer local ticket 110 660 tax since ticket regularly 70 excellent deal great opportunity experience ice acrobatic show id see sign well actor run strip promote show interest peakednnnow see show observation mixed really enjoy show find theme entertaining acrobatics engage nothing havent necessarily see many acrobatics could find one small circus tent act come neighborhood time time usually shopping center park lot balance leap many trick <org> circus act ice skate much like watch <person> impression without move mouth ventriloquism great watch amaze moment two get feeling youve see beforennanother issue seat small theater relatively watch people cram theater lazy fashion booth table setup like may find lounge area inside ice access bridge look much comfortable though part action go around area may miss somethingnni wouldnt recommend bring kid show little sensual place overall flashy exciting la reve cirque style show ive see otherwise <org> <org> stand statement truly circus <org> like another reviewer state <org> people take act make cirque may good overall appealnnlastly <fac> interesting choice location dead center strip <org> <org> find true cirque show move area find casino like <fac> <fac> also find struggle act respective theater casino far away main part strip attract compulsive crowd walk day show <org> <org> <org> <org> others suffer north strip locality nnthe <org> crew good job advertise south part strip however make lack exposure', 'ok ill admit digital projector pretty sweet pretty much like watch bluray movie hd projector really big different film sure black could use bit depth judging saw nightmare elm 2010 dithering banding whitesto gray blacktograys common digital source via <org> notperfectlymastered dvd thats digital really fail compression none nnthe theatre clean beautiful staff super nice chair design <person> wife chiropractor tall rock lean pretty far back comfy good leg room lots place park wheelchair need wellappointed space kind thing kudos nnsound system <org> plenty speaker excellent image distortion present dialog crisp clear unlike thx theatre leave surround effect definitely localize thing pan really hard perfectly track front back whether like probably depend taste watch <org> cool part distract enough soundtrack lose creepiness factor shouldnt always know exactly creepy sound space perhaps bit work sound mixer movie would helpednnsnacks expensive diverse get white castle burger recall drink 99 cent bring harkins cup nnwill nice digital theatre like kill film theatre hope keep hop <person> dig old 70mm projector roll cine capri special event probably wont happen nnif north valley want pristine sound visuals check place need see film grain placennoh yeah dont want weekend night unless want deal teen seem new place hangn________________original info below_____________nthis fyi people wonder 3d movie avatar different format therenni theatre call today regard avatar 3d list digital 3d digital projection 3d format image master <org> reald <org> 3d costeffective system design retrofit projector 3d system manner similar way reald without vendor specific projection equipmentnni cant attest quality system see fyi']"
35,15,35_husband_burger_order_take,"['husband', 'burger', 'order', 'take', 'entree', 'waiter', 'ask', 'table', 'menu', 'price']","['last night husband daughter go <org> first time husband live tucson greet lovely hostess seat early unfortunately highlight even waiter also delightful however first three drink daughter order husband order wine three different time waiter come back table say wine order last time tell oh wine still list shouldnt dont carry longer nnnext appetizer tuna tartare wasabi take away ability really taste three main course roasted chicken chilean sea bass great pork tenderloin overcook small plate uninteresting presentation dessert six layer chocolate cake could even get fork either stale bad waiter come back take away say chef think bit dry would felt lot well manager come speak alas wont go back', 'husband family take concert <org> arena need somewhere close eat restaurant swamp concert goer walk pack <fac> accommodate take last table outside thankfully hot summer day mister prompt service water make everything okaynnwhile restaurant totally full waiter never seem stressed check often knowledgeable beer even provide table sample try happy hour martini would never pay happy hour price drink okay think ever would get glass wine since dont drink beernnas food choose cheese pizza happy hour pricing 11 inch dollar change deal yummy pizza boot decide add pepperoni onto topping 100 husband sister burger best try warn bbq sauce sweet end sauce burger side fry yummy thin fry make easy eat lot member table also order cobb salad good jambalaya cant make new orleans tricknni would give place three wasnt pizza especially amaze happy hour price burger say come happy hour', 'husband didnt high hope food base review decide try place anyways hop awesome cocktail close house would much good drive little <fac> insteadnnwe know thing would bad arrive almost empty dining room 8pm saturday night guy sit bar three staff member sit nearby table chat prep worknnour waitress sweet earnest definitely keep one star review paloma cocktail completely unremarkable husband think whiskey cocktail decent food totally disappointing though street corn taste like come straight freezer likely explain accumulate fluid bottom dish jicama watermelon salad pretty flavorless least come quickly cucumber avocado torta didnt cucumber piece underripe avocado also tomato onion mayo cant believe didnt put queso fresco jalapeno torta needless say ive much good tortas half price husband get 16 steak entree think way citrusy bean rice side werent even good make homenni would surprise place stay business much longer idea behind restaurant good execution lack']"
36,15,36_wing_salmon_duck_good,"['wing', 'salmon', 'duck', 'good', 'burger', 'bass', 'sea', 'order', 'taco', 'onion']","['poysonal opinion first time place great <person> man though super patient helpful order even place order continue help drink whatever need nnmy girl order pastrami boyger chencho fry wing boyger bombbb flavorful tasty lowkey id eat <org> chencho fry get boring bite id recommend get topping like egg bacon pastrami get em wing alright get half bbq half buffalo come id definitely pick burger try one burrito wing nnoverall enjoy meal experience star wing great good food great service definitely call star update upon next visit', 'previous review make restaurant sound like slam dunk experience <org> good idea go bad restaurant attractive dining room start vegetable tempura batter thick chewy sweety spicy dip sauce sweet salty next wing small wing ever serve mostly skin bone little meat available dry sauce spicy tastelessnnour entree include ginger beef duck salad beef pretty good nothing special duck salad really good dressing rest salad fell flat duck lack flavor much fatty skin numerous large piece piece raw onion saladway muchnni really look forward eat <org> give previous review execution poor dish order cant imagine anything else menu could special really disappointed', 'first visit 24hr cafe center inside <org> come mild expectation food considerably hit missnnstarting complimentary dry fry noodleshavent year lol come standard dipping sauce bring back memory enjoymentnnas good salt pepper sea bass roast garlic 2395 excellent sea bass moist inside light bread outside strong garlic salt pepper finish consistency fish spot flavor even betterhighly recommendednnbut bad whole imperial peking duck 3595 disappointing cooked way long piece become dry flavorless lean duck wellnot much meat bone plate arrive table actually tell server didnt want half portionbut tell receive whole duck definitely worth money nnunless get bad duck would run far away menu considerationnnim sure midnight special way go order selectively menu perhaps american choice well representednnanyways eat order sea bass']"
37,14,37_cheese_pizza_falafel_feta,"['cheese', 'pizza', 'falafel', 'feta', 'fry', 'tabboolee', 'yummy', 'crispy', 'goat', 'southpark']","['really nice unique neighborhood place decor remind south beach little menu nice although pricing little odd goat cheese red pepper marmalade quesadilla delicious tiny meanwhile get bigpiece pound cake dessert 250 ginger lemonade id say food item drink panini price right nice sandwich small side salad mixed green allinall food get solid star service however weak point take 10 minute server come take drink order another 10 minute come back take food ordersnot place get quickly <org> great addition <fac> area need hone service', 'restaurant hide basement location near <fac> <fac> squirrel hill food pretty goodnot spectacular good enough mezza platter hummus baba ghannouj tabboolee feta cheese olive falafel hint plan order save warm pita server bring dinner baba taste bit smoky falafel tabboolee restaurant spell pretty good falafel crispy delicious youll see option order feta fry menu curiosity probably wouldnt americancut fry sprinkle feta pittsburgh order fry middle east cuisine cheese top pittsburghnnanyway decent vegetarian dinner service excellent', 'fancy restaurant fit right spendy southpark neighborhood start two hostess greet large well decorate din area white table linen three staffer take care table one nothing refill water glass youre look impress get er donennwe start goat cheese bruschetta like small goat cheese veggie pizza youll see picture isnt say really really tasty quite fill could easily main coursennbut didnt today salad day go <person> wife florida good portion protein flavorful interest plating two salad must put cylinder sort build layer flip onto plate look prettynnmy complaint blue cheese salad dressing side balsamic oil rather blue cheese dress itselfnn14 pizza mean bruschetta 18 two salad little expensive late lunch quite good id recommend']"
38,14,38_price_food_sandwich_cheap,"['price', 'food', 'sandwich', 'cheap', 'shop', 'refrigerate', 'worth', 'org', 'small', 'large']","['go place one sandwich ok rather small price guess want large one order several small one nnwith lot great sandwich place rate one near bottom nothing else others feel like get money worth <org> <org> definitely <org> much good good deal <org> well wont go credit sub big half price', 'food star however price outrageous guess figure youre pay <org> hotel go ny get sandwich might good deal nnweve hear <fac> always want try go <org> check place pretty much center casino im assume decorate like original nyc nnthe hot pastrami sandwich 1699 price like decide split sandwich share charge sandwich 1999 nnyes pastrami delicious worth 20', '<fac> fantastic health whole food shop southside regularly make detour drop im walk town nnit stock manner tea dry good rice grain bean fruit highlight two refrigerate area large chiller right enter shop great selection brand veggie dip hoummous baba ghanoush feta veggie pate chilli bean lentil spinach pasty veggie sausage roll mexican bean sundried tomato olive etc item popular find stock number shop around city include <org> manage time visit well item may reduce 50p bargain refrigerate counter also hold large amount goody favourite falafel available variety include hempseednnprices reasonable food healthy lot tasty thing choose sort']"
